HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.HITId	Input.AssignmentId	Input.WorkerId	Input.ImageUrl	Input.ActionTag	Answer.tag1	Answer.tag10	Answer.tag2	Answer.tag3	Answer.tag4	Answer.tag5	Answer.tag6	Answer.tag7	Answer.tag8	Answer.tag9	Approve	Reject
3CIS7GGG6545YO7YR4DB5MLS9B5UEU	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3Q5ZZ9ZEVP09QR4M32O4TKTARWB85U	A2VI55LKT5L4KB	Submitted	Wed Apr 27 02:01:23 PDT 2016	Wed Apr 27 02:12:26 PDT 2016	Thu Apr 28 02:12:26 PDT 2016				663	100% (411/412)	100% (47/47)	0% (0/0)	36818Z1KV3YI9HD3WFFOMU51BD33A4	3NVC2EB65RKLRI802NY5D0JS5YE3Y5	A32Q6TNSAG4U3I	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_aegnmfnvbbzeqjus.jpg	Clean teeth	open the cabinet	{}	take out brush and paste	open water	wash brush	apply some paste on brush	start brushing teeths	stop brushing	using mouthwash	wipe to dry		
39WICJI5ATDJAPLB87VN3NWAK4U3Z1	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			30ZX6P7VF9G6BBHICNJXK3ZCNXC2J5	A2VI55LKT5L4KB	Submitted	Wed Apr 27 00:45:49 PDT 2016	Wed Apr 27 00:49:25 PDT 2016	Thu Apr 28 00:49:25 PDT 2016				216	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	351SEKWQS12JFTLJC9G6WEIXN1KDMI	A3BDQV1KYR7OFH	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	Its the hall of the house.	entering in the hall	{}	cleaning stuff from table	rearranging items on table	take a look all over the room	keeping things in proper way	sitting on sofa for some time	listening music with earphone	spend some time in hall	{}		
31N9JPQXIP34N8ERK49VCUQBTV4HN5	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3N1FSUEFL6L3B3WD65GAAK1X2RC4DQ	A2VI55LKT5L4KB	Submitted	Wed Apr 27 00:55:01 PDT 2016	Wed Apr 27 00:57:41 PDT 2016	Thu Apr 28 00:57:41 PDT 2016				160	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	351SEKWQS12JFTLJC9G6WEIXN1KDMI	A3BDQV1KYR7OFH	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	It contains 3 sofas.	this is hall of house	{}	it contains 3 piece of sofa	two single seater	and one three seater	sofa set covers with white cover	we welcome our guests in this hall	sometime family uses the sofa	we feel relaxed on sofa	{}		
3YGYP13641UHC2SUG9LPQYSHG42RNC	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			336KAV9KYRDW60CHYNK0UQE003T2YB	A1JWEYGDFDB100	Submitted	Wed Apr 27 11:44:19 PDT 2016	Wed Apr 27 11:45:10 PDT 2016	Thu Apr 28 11:45:10 PDT 2016				51	50% (1/2)	0% (0/0)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3DIP6YHAPDD9MAXFE3H7XEZN38X8EJ	A1PNMLLHQTMYLW	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	read a book	enters the room	{}	steps towards couch	feels the softness	picks up a book	turns the book	{}	{}	{}	{}		
3ZXV7Q5FJB91I8QU0OCHTYKMECDCFK	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3YMTUJH0DT1ASSSASVGPFOJJ5D24TB	A2VI55LKT5L4KB	Submitted	Wed Apr 27 02:17:51 PDT 2016	Wed Apr 27 02:27:10 PDT 2016	Thu Apr 28 02:27:10 PDT 2016				559	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3M23Y66PO3SNSFJ9MJ4E2H7BY4GS6I	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	lay down on the couch	entering the room	{}	look around	felling tired	lay down myself on the couch	ralaxing a bit	{}	{}	{}	{}		
3X2LT8FDHW31HRMC916CV0A3JOI8W8	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3TPWUS5F8AM5FD9JGFRIL6261KYCWJ	A16WCUUM3UTZU4	Submitted	Wed Apr 27 00:39:56 PDT 2016	Wed Apr 27 00:42:57 PDT 2016	Thu Apr 28 00:42:57 PDT 2016				181	0% (0/0)	0% (0/0)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3M23Y66PO3SNSFJ9MJ4E2H7BY4GS6I	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	take a nap	Walk to the sofa	Close the eyes	Sit on the sofa	Take the cushion	Lay on the sofa	Read a magazine	Look at the paintings	Count sheeps	Relax on the sofa	Turn off the lights		
329E6HTMSWNOLUMP86SDG88XGVHK3W	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3Z4AIRP3C7Y0HA4BANYK6TXM6RIX1G	A2VI55LKT5L4KB	Submitted	Wed Apr 27 11:37:54 PDT 2016	Wed Apr 27 11:38:59 PDT 2016	Thu Apr 28 11:38:59 PDT 2016				65	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3OVR4I9USQ4X0C0IBRMUAJ8WKPP4QK	AADGIU4PEQW1H	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	Sit on couch	entering in the room	{}	feeling  tired	sit on couch	relaxing	{}	{}	{}	{}	{}		
39WSF6KUV26ALJN1VI126GT3RPHEO1	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3RXPCZQMQQWPVO9LLDYGI7XR3ZOG15	A2VI55LKT5L4KB	Submitted	Wed Apr 27 05:07:12 PDT 2016	Wed Apr 27 05:08:11 PDT 2016	Thu Apr 28 05:08:11 PDT 2016				59	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3OVR4I9USQ4X0C0IBRMUAJ8WKPP4QK	AADGIU4PEQW1H	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	Sit on chair	step in hall	{}	pic newspaper from the table	looking around for a chair	sit on chair	reading news paper	{}	{}	{}	{}		
3XBYQ44Z6PPKFBE0CZH7MW6QX13WTL	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3XIQGXAUMDTESWJDZ3FT73OZ9BD7XE	A2VI55LKT5L4KB	Submitted	Wed Apr 27 00:42:22 PDT 2016	Wed Apr 27 00:45:48 PDT 2016	Thu Apr 28 00:45:48 PDT 2016				206	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3SNVL38CI5DEKDF2R18FXV8BDWECKD	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	taking rest on sofa	entering on the room	{}	put of the lamp	adjusting cushions for comfirt	sitting on sofa	checking the papers from table	put back papers on table	take a rest on sofa	resting for some time	{}		
3HXK2V1N4K0UYQUNEFTTZ6BC3012G1	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			36ZN444YTSJON7MHH3WUFFNFBNUIOQ	A2VI55LKT5L4KB	Submitted	Wed Apr 27 06:35:22 PDT 2016	Wed Apr 27 06:37:26 PDT 2016	Thu Apr 28 06:37:26 PDT 2016				124	100% (411/412)	100% (47/47)	0% (0/0)	3M0556243S5K9CNLPELV99EYDA6FN8	3SNVL38CI5DEKDF2R18FXV8BDWECKD	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	listening some music	step in room with my music player	{}	relaxing on sofa	listening favorite music	{}	{}	{}	{}	{}	{}		
3FULMHZ7OUI4TE5WTWAC5QS7J094M7	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3A7Y0R2P2P97CRKF0C4QATT8085JXT	A7C2T3M2ARA3M	Submitted	Wed Apr 27 10:58:13 PDT 2016	Wed Apr 27 10:58:40 PDT 2016	Thu Apr 28 10:58:40 PDT 2016				27	0% (0/0)	0% (0/0)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	386PBUZZXGICCX3QMT12ZZYLSGRJL0	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	put of chandelier	Enter room	{}	Walk towards light switch	Flip switch to turn off chandelier	{}	{}	{}	{}	{}	{}		
3126F2F5F8OS6JZ2AIEHVGYT1UDEPI	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3WLEIWSYHP2AK5MSONGC8QJXA5P2HH	A3M6BEEYRWOCNL	Submitted	Wed Apr 27 07:38:12 PDT 2016	Wed Apr 27 07:40:15 PDT 2016	Thu Apr 28 07:40:15 PDT 2016				123	0% (0/0)	0% (0/0)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	386PBUZZXGICCX3QMT12ZZYLSGRJL0	A2VI55LKT5L4KB	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	sit before fireplace	read a book	wash the windows	sit at table	turn off the lights	look out the window	turn on fan	take nap on couch	set table for dinner	add log to fire	mop floor		
39AYGO6AFF5OQJUAOLIRF31LKHO6NT	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3AAJC4I4FHDWHMKU1USB7E9J889JZW	A1C4GNEBKYPU1D	Submitted	Wed Apr 27 11:14:29 PDT 2016	Wed Apr 27 11:15:02 PDT 2016	Thu Apr 28 11:15:02 PDT 2016				33	0% (0/0)	0% (0/0)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3FE7TXL1LJ8NXYLV7D36H4BY0BU2QN	A5H56UWJF4PGN	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Serve meals for family at the table	prepare a meal	{}	set the table	place trivets on the table	place hot food on the table	say a prayer	eat	{}	{}	{}		
3GONHBMNHVJKWBTLEP02ZM5GKVBZMD	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3AAJC4I4FHDWHMKU1USB7E9J86DJZW	A2VI55LKT5L4KB	Submitted	Wed Apr 27 01:30:06 PDT 2016	Wed Apr 27 01:32:10 PDT 2016	Thu Apr 28 01:32:10 PDT 2016				124	100% (411/412)	100% (47/47)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3H0W84IWBLNF4FCBDCN7OVUST0LREE	AHFOTIHY4RM8Q	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Read a book	enter the room	{}	looking arround	selecting a book from bookshelf	take book in hand	sitting on sofa	start reading book	spend time in reading	{}	{}		
3VGZ74AYTG17W8MPB8IZBJKYFRDCGJ	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			3MYYFCXHJ4S6NN648VHIG54UFJXG4H	A2VI55LKT5L4KB	Submitted	Wed Apr 27 04:39:43 PDT 2016	Wed Apr 27 04:41:02 PDT 2016	Thu Apr 28 04:41:02 PDT 2016				79	100% (411/412)	100% (47/47)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3H0W84IWBLNF4FCBDCN7OVUST0LREE	AHFOTIHY4RM8Q	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Sit by a cozy fireplace	step in room	{}	looking around	sitting before fireplace	make myself comfirtable	getting cozy sitting by fireplace	{}	{}	{}	{}		
3M4KL7H8KV8LCCNLJYKTIWOIHGJ16G	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:55 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:55 PDT 2016			34FNN24DCNUO5XV4G6MYSXHCKBTY5D	AATN7WE1FFNXS	Submitted	Wed Apr 27 07:59:31 PDT 2016	Wed Apr 27 08:08:15 PDT 2016	Thu Apr 28 08:08:15 PDT 2016				524	0% (0/0)	0% (0/0)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3LYA37P8IR8VA8NWD1CKMB2TVBIKBI	A1LAWF0DZJI2XP	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	read a book	sit on the Sofa	open the door for fresh  air	sleep on the cot	switch off the light	use the Nightlamp	Open the window	keep book on shelf	switch on the Fan	Rearrange the cupboard	clean the floor		
337F8MIIMZY7Q0YP4RNE7TLUGX740V	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3DHE4R9OCXWWK9RH4HYUNQ7WV51G2L	A2VI55LKT5L4KB	Submitted	Wed Apr 27 04:38:05 PDT 2016	Wed Apr 27 04:39:42 PDT 2016	Thu Apr 28 04:39:42 PDT 2016				97	100% (411/412)	100% (47/47)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3LYA37P8IR8VA8NWD1CKMB2TVBIKBI	A1LAWF0DZJI2XP	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	eat lunch with family	step in room with family members	{}	make ourself comfirtable on dining table	one member bring lunch	arranging food on the table	start eating lunch with family	{}	{}	{}	{}		
3KA7IJSNW6QUZGNI0RCRU8S8YX0PBT	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3XM0HYN6NLKUS2WW0KJIJ0UDTZJPE5	A2VI55LKT5L4KB	Submitted	Wed Apr 27 06:47:25 PDT 2016	Wed Apr 27 06:48:58 PDT 2016	Thu Apr 28 06:48:58 PDT 2016				93	100% (411/412)	100% (47/47)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3NPFYT4IZDPXLPUES6JNDG1S7XLXGX	A3MTH04DDO1OAE	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Take a book from a shelf and read it it	stand in front of book shelf	{}	looking in to collection of books	take out a book from shelf	take book with myself	sit on sofa	start read book	{}	{}	{}		
32TZXEA1OL57XPJ70ARELY44LPD41Y	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			39K0FND3AI0LHMI7SZP46DAR3HPAMI	A7C2T3M2ARA3M	Submitted	Wed Apr 27 10:51:28 PDT 2016	Wed Apr 27 10:52:18 PDT 2016	Thu Apr 28 10:52:18 PDT 2016				50	0% (0/0)	0% (0/0)	0% (0/0)	36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3NPFYT4IZDPXLPUES6JNDG1S7XLXGX	A3MTH04DDO1OAE	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Look out at the landscape through the window	Enter the room	{}	Walk across cold floor	Walk around table	Stand at window	Look out of window at landscape	{}	{}	{}	{}		
338431Z1FL0ZUNS6HOL25NSM6E7ROR	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3VNXK88KKD3Q2Q2BELCVXEIKOS89V8	A2OKWYEHSQI1M	Submitted	Wed Apr 27 12:04:29 PDT 2016	Wed Apr 27 12:05:20 PDT 2016	Thu Apr 28 12:05:20 PDT 2016				51	0% (0/0)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	32Q90QCQ1T6THBZGNSEANJ8EY8REK8	AVLBKM6QIPB1S	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	take a nap	turn off any lights	{}	remove any shoes or uncomforatable clothing	aquire a pillow if available	lay on couch	sleep	{}	{}	{}	{}		
3URJ6VVYUP8STHQ86CPPXUHCE0O4OM	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3G5W44VEU83R1PV7TN4YNMTQC6OKGE	AWGPEQB9IGWOH	Submitted	Wed Apr 27 10:08:02 PDT 2016	Wed Apr 27 10:09:20 PDT 2016	Thu Apr 28 10:09:20 PDT 2016				78	0% (0/0)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	32Q90QCQ1T6THBZGNSEANJ8EY8REK8	AVLBKM6QIPB1S	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	relax for sometime	talk	think	relax	read	work on laptop	nap	hang out	snack	talk on cell phone	daydream		
3D0LPO3EABK8RO4SVJDWDJLJ91LYOZ	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			34S9DKFK74ASVM1AK6IKMEHYBY3YNH	A7C2T3M2ARA3M	Submitted	Wed Apr 27 10:57:44 PDT 2016	Wed Apr 27 10:58:12 PDT 2016	Thu Apr 28 10:58:12 PDT 2016				28	0% (0/0)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	33SA9F9TRYFKCBTXC6XDBU29LFZWEL	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	light a fire	Enter room	{}	Turn left to fire place	Grab matches	Strike matches	Light fire	{}	{}	{}	{}		
3EKZL9T8Y87LW4H0VE0HWJWZURQCHI	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3AUQQEL7U6E86WEYEPT243HRLN50VC	A30027S322A173	Submitted	Wed Apr 27 10:03:31 PDT 2016	Wed Apr 27 10:05:53 PDT 2016	Thu Apr 28 10:05:53 PDT 2016				142	0% (0/0)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	33SA9F9TRYFKCBTXC6XDBU29LFZWEL	A1KIMT9A4JOKL3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	take a nap	sit on couch	rearrange coffee table items	sit on chair	put feet on ottoman	turn off light	open the drapes	read the magazine	clean the floor	dust the end table	look at photo		
36FFXPMST99M5TE3LJ98RJQGJ59HOK	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3A4NIXBJ77K2D59BPQEUFRQ2XTRLME	A7C2T3M2ARA3M	Submitted	Wed Apr 27 10:59:31 PDT 2016	Wed Apr 27 10:59:55 PDT 2016	Thu Apr 28 10:59:55 PDT 2016				24	0% (0/0)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	34QN5IT0T0CAVKIL6WISCPXJ97N08P	A1PNMLLHQTMYLW	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	read a magazine	Enter room	{}	Turn left and grab magazine	Sit on chair	Read magazine	{}	{}	{}	{}	{}		
356ZPKYPUH2QCOGTAJQB2JQ9J6HYPG	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3JJVG1YBECISSP2T6E8EKMJBZ3GB5I	AQSPGALQ4TOEC	Submitted	Wed Apr 27 08:44:21 PDT 2016	Wed Apr 27 08:50:14 PDT 2016	Thu Apr 28 08:50:14 PDT 2016				353	100% (4/4)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	354P56DE9LO6WFXE5T968V77TF07SW	AP0PKP3FMTBV3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	Have a party there	"Vaccum clean all the furnitures,curtains,table etc."	Pillows and cushions on the sofa and sofa chairs.	Change the curtains.	Change the sofa set covers.	Keep a flower vase on the fire frame.	Make the area brigter with more lights.	All the books and other unnecessary things to their original places.	Keep some flower pots in the corners.	Keep read the fire.To warm the place.	Light music in the background.		
3VEI3XUCZRIHFN47WOYHUNXCGJ3RP8	3I3SD0LMZ4DKTCEFMSWXV3TADKFHS2	List 10 Tasks for the Provided Action and Image	"Please view the image and action provided, and list 10 steps that make up that action"	"image, tag, picture, photo, action, goal"	$0.10	Wed Apr 27 00:14:56 PDT 2016	1	BatchId:2373231;	3600	86400	Wed May 04 00:14:56 PDT 2016			3BXQMRHWK0J5WVW5Y46V6EMLAIYMUJ	A2NXXBMKZ9HTON	Submitted	Wed Apr 27 05:37:46 PDT 2016	Wed Apr 27 05:38:32 PDT 2016	Thu Apr 28 05:38:32 PDT 2016				46	0% (0/0)	0% (0/0)	0% (0/0)	34OWYT6U3W2JU1LHPC8BU5W6ODHI93	354P56DE9LO6WFXE5T968V77TF07SW	AP0PKP3FMTBV3	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	Sit on sofa couch	Turn on the light	{}	Adjust picture frame	Draw the curtains	Move the footstools	Sit on chair	{}	{}	{}	{}		
